쌀밥,,북어달걀국,,,,배추김치,감자채볶음,,베이비채소샐러드/오리엔탈드레싱,오리훈제/머스터드소스,1
흑미밥,,어묵국,,,,고들빼기김치,느타리버섯당근볶음,망고귤젤리,돈육고추장완자전,병어조림,2
완두콩밥,,새우살연두부국,배추김치,,참나물무침,물만두/양념장,,,,냉채족발,3
쌀밥,,김치콩나물국,,,,갓김치,초코우유,,치즈달걀말이,낙지떡볶음,2
돼지국밥,,,,,,총각김치,부추겉절이,왕새우또띠아,바나나라떼,,2
쌀밥,,수제비국,,,,삼색웰빙두부김치,동그랑땡전,갓김치,미역줄기볶음,,3
통밀밥,골뱅이소면무침,미더덕된장국,대구식매운갈비찜,,깻잎순나물,배추김치,,,아이스홍시,,2
녹두밥,,쇠고기국,깨찰빵,배추김치,단배추나물,견과류콩조림,,,,생선까스/타타르소스,2
쌀밥,,동태국,치즈케이크,떡갈비조림,깻잎지,,,,,돌자반,1
굴소스볶음밥,,달걀양파국,,,,배추김치,요플레,피자토스트,청경채버섯볶음,,2
버섯카로틴밥,,,,,청포도,배추김치,상추쌈/쌈장,두부양념조림,삼겹살마늘구이/무쌈,우럭매운탕,3
,,사골떡국,,,,총각김치,,,체리,미니고구마,2
밤밥,,오이냉국,,서울식육수불고기,콩나물무침,배추김치,,,동래해물파전,짜요짜요,2
클로렐라쌀밥,,쇠고기국,,치즈통살연어스테이크,,배추김치,납작비빔만두,,골드키위,,2
쌀밥,,중국식버섯볶음,깐쇼새우/칠리소스,닭곰탕,머위대무침,배추김치,,,고다치즈,,2
팥밥,,짬뽕국,,,고사리나물,배추김치,,멜론,베이컨스크램블에그,순살포크,3
자색고구마밥,,,,케이준치킨샐러드,가지나물,열무김치,,,뼈해장수제비,구슬아이스크림,4
쌀밥,,쇠고기미역국,,자반고등어순살구이,,배추김치,양배추/다시마쌈,오렌지,,참치에그롤,2
톳밥,,두부탕국,,돌돌고기떡말이,삼색나물,배추김치,,,거봉,볶음우동,3
곤드레밥/강된장,콩나물당면무침,건새우무국,,,,배추김치,드링킹요구르트,에그타르트,,,4
쌀밥,,삼겹살김치찌개,,,,깍두기,바나나우유,,햄맛살전,새우살호박볶음,2
,물국수/양념장,,,치킨브리또,배추김치,,,,비요뜨,,1
쌀밥,,연두부국,,,,배추김치,비트무생채,곡물쿠키,스팸전,,2
차조밥,비빔당면,근대된장국,치즈불닭,,,배추김치,우엉고추장조림,산딸기,,,3
오므라이스/스테이크소스,,북어국,,,취나물무침,총각김치,배NFC주스,감자아몬드크로켓,,,2
쌀밥,,바지락된장국,,돼지목살김치찜,,열무김치,도라지생채,,동태포전,,2
산채비빔밥,,문어두부국,,,,배추김치,가마보꼬조림,유기농식혜,단호박부꾸미,,2
완두콩밥,,조랭이미역국,요거타임,,,배추김치,오이부추겉절이,,연두부달걀찜,샐러드파스타,3
쌀밥,,,,닭개장,,배추김치,두부햄두루치기,사과,,가자미무조림,2
보리밥,,도토리묵냉국,,,,청포도,깻잎지,옥수수참치전,표고버섯볶음,바베큐폭찹,1
흑미밥,,옥수수스프,시금치치즈스테이크,,팽이버섯게맛살무침,열무김치,,,미숫가루,양상추샐러드/키위드레싱,3
쌀밥,,아욱된장국,,,단배추나물,배추김치,,,과일푸딩샐러드,칠리소스미트볼조림,2
수수밥,쫄면야채무침,유부된장국,오향장육,,,배추김치,양파장아찌,멜론,,,3
녹두밥,,유부보쌈어묵국,,생과일치킨탕수,김치부침개,고들빼기김치,,,,새송이버섯볶음,2
쌀밥,,오징어무국,,,훈제오리검은깨소스무침,배추김치,알감자조림,,크로와상/딸기잼,,3
차돌박이김치볶음밥,,방아멸치시락국,,,참나물무침,깍두기,,,칼슘브라우니,플리또/석류사과,4
클로렐라쌀밥,,콩비지찌개,,,오이지무침,총각김치,자장떡볶이,아이스망고,,양념족발,2
,,단호박죽,시리얼/우유,,,깍두기,,,복숭아,,1
,,,,,,,도마슈노/후르츠,코코넛쉬림프,단무지,튀김우동,1
쌀밥,,근대된장국,,마늘쫑쇠고기볶음,,배추김치,돌자반,우엉조림,칼슘브라우니,,2
수수밥,,꽃게된장국,,치즈불닭,,고들빼기김치,치커리사과생채,,,잡채말이어묵조림,3
흑미밥,,사골떡국,,자반고등어순살구이,고사리나물,배추김치,요플레,,,삼색소시지볶음,3
쌀밥,,쇠고기미역국,,,비름나물,배추김치,,,멸치호두볶음,비엔나페네칠리볶음,3
오색현미밥,,미더덕된장국,,오리불고기,,배추김치,새우살호박볶음,깻잎육전,수리취떡,,2
혼합잡곡밥,골뱅이소면무침,옥수수스프,버섯올린스테이크,,,열무김치,,,체리,,3
,,영양닭죽,,,,총각김치,두부양념조림,망고귤젤리,거봉,,3
추억의도시락비빔밥,,건새우무국,,,,고들빼기김치,,,단호박견과류찜,비요뜨,3
주먹밥,나가사끼짬뽕,,,,,배추김치,,유기농식혜,멜론,,2
쌀밥,부추달걀국,,,,,배추김치,연근마늘쫑떡조림,청포도,돈육묵은지두루치기,,2
통밀밥,,쇠고기국,배추김치,,,,,삼색스틱/쌈장,당근달걀말이,새알떡볶이,2
버섯카로틴밥,,,,닭날개버터구이,잔파나물,총각김치,해물누룽지탕,바나나라떼,,부추잡채,2
쌀밥,,삼겹살김치찌개,,,콩나물무침,열무김치,갈치양념구이,,아이스블루베리,,2
,물국수/양념장,,,,,배추김치,,찰도그롤,참외,화인쿨/파인애플,1
완두콩밥,아이스크림,감자양파국,마파두부,탄두리치킨,취나물무침,배추김치,,,,,2
쌀밥,,청국장찌개,,떡갈비조림,,참치김치볶음,시리얼우유,배식김,,,2
차돌박이김치볶음밥,,두부탕국,,,,깍두기,,,플리또/석류사과,회오리요술감자,3
쌀밥,,황태아욱국,,,머위대무침,스팸김치볶음,연근튀김,,총각김치,,3
팥밥,,대합살미역국,,서울식육수불고기,,배추김치,새송이버섯볶음,산딸기,,조기순살구이,3
차조밥,,꼬지어묵국,,,,배추김치,감자채볶음,메이플피칸파이,,순살포크,2
쌀밥,,유부된장국,,,,배추김치,달걀후라이,곡물쿠키,,오징어삼겹살볶음,2
쥐눈이콩밥,,두부새우젓국,,돼지수육,무말랭이무침,배추김치,상추쌈/쌈장,,샐러드파스타,,2
인델리카레라이스,,연두부국,딸기잼식빵튀김,배추김치,깻잎순나물,,아침에주스,,,,3
,,,,,,깍두기,시리얼/우유,바베큐크림치즈롤,누룽지,미니파인애플,2
꼬마김밥,냉모밀국수,,,,,,,,수박,단무지,1
옥수수밥,,팽이버섯된장국,,수제닭안심까스,열무된장무침,배추김치,가마보꼬조림,,,마시는샐러드,2
쌀밥,,시금치된장국,,쇠고기장조림,,배추김치,어묵고추장볶음,,고다치즈,,2
혼합잡곡밥,,참치김치찌개,,등갈비조림,,고들빼기김치,애호박전/간장,,멜론,,3
열무비빔밥,팽이버섯된장국,,,,,깍두기,요플레,달걀후라이,,볼케이노왕만두,2
쌀밥,,조랭이미역국,배추김치,,,,,견과류콩조림,과일샐러드,베이컨스크램블에그,3
수수밥,쫄면야채무침,부대찌개,생선까스/타타르소스,,,배추김치,애호박볶음,골드키위,,,2
흑미밥,,들깨시락국,오꾸닭,,도토리묵무침,김치부침개,열무김치,청포도,,,3
쌀밥,,수제비국,,,,배추김치,딸기우유,,멕시칸샐러드,낙지떡볶음,2
,,가쓰오장국,,,,,달걀떡볶이,레몬에이드,단무지,고추잡채김말이튀김,2
쌀밥,김치라면찌개,,,,삼겹살콩나물찜,갓김치,알감자버터구이,,거봉,,3
보리밥,,건새우아욱국,,닭갈비,시금치나물,고들빼기김치,,,수박,병어조림,2
버섯카로틴밥,,빠네양송이스프,배추김치,,일미땅콩무침,페스츄리치즈돈까스/소스,,,베이비채소샐러드/오리엔탈드레싱,,2
쌀밥,,어묵김치국,,,,총각김치,표고죽순볶음,체리,,모듬장조림,3
혼합잡곡밥,,문어두부국,,,가지나물,배추김치,참다래주스,마카로니콘치즈,,양념족발,3
낙지생야채비빔밥,,미소된장국,,,,배추김치,메추리알장조림,우리밀딸기푸딩,허니브래드,,2
콩나물밥/양념장,,새우살연두부국,,,청경채나물,배추김치,,,멜론,칼집소시지,2
기장밥,,순두부찌개,,생과일치킨탕수,,배추김치,양배추/다시마쌈,,찐만두/초간장,,3
팥밥,,짬뽕국,,,팽이버섯나물,배추김치,,아이스망고,브로콜리달걀찜,북경식찹쌀탕수육,2
쌀밥,,강된장찌개,,쇠고기양송이버섯볶음,배추김치,,,골드키위,,참치실곤약샐러드,3
오므라이스/스테이크소스,,방아멸치시락국,,고등어조림,,배추김치,,,화인쿨/파인애플,통닭다리오븐구이,2
쥐눈이콩밥,,유부보쌈어묵국,,,,배추김치,꽈리고추양념찜,,깔라마리튀김/칠리소스,오리훈제/머스터드소스,3
쌀밥,,동태국,,치킨너겟/소스,,배추김치,감자고추장조림,,산딸기,,2
톳밥,오이냉국,,,대구식매운갈비찜,오징어젓갈무침,배추김치,,블루베리통통스무디,통두부양념구이,,2
만두밥/양념장,요거타임,무청시래기국,츄러스,깍두기,파프리카오이초무침,,,,,,2
쌀밥,,들깨시락국,,,,배추김치,바나나우유,,스팸전,명엽채볶음,2
,,우동장국,,,,,사과NFC주스,오이피클,상하이버거,웨지감자,1
쌀밥,,우거지된장국,,,훈제오리검은깨소스무침,배추김치,양파장아찌,멜론,,메추리알감자범벅,2
자색고구마밥,,장어국,,닭날개두반장조림,,총각김치,상추파채겉절이,미니파인애플,모듬야채튀김/간장,,2
완두콩밥,,아욱된장국,,돼지목살김치찜,,고들빼기김치,미역줄기볶음,청포도,감자피망전,,3
쌀밥,,,,쇠고기달걀탕,단배추나물,과일푸딩샐러드,,깻잎지,,가자미구이,1
버섯카로틴밥,,맑은콩나물국,,,오이양파무침,배추김치,,참외,코다리조림,바베큐폭찹,2
참치야채비빔밥,,콩가루배추국,,,,깍두기,콩조림,뿌요,오지치즈후라이,,4
쌀밥,,,,닭개장,,배추김치,아삭고추/쌈장,,동그랑땡전,양상추/콘드레싱,3
,,누룽지백숙,,,,총각김치,오이부추겉절이,,수박화채,,3
오곡밥,메밀비빔국수,돈등뼈우거지국,,치즈통살연어스테이크,,갓김치,요플레,,,,3
쌀밥,,중국식버섯볶음,깐쇼새우/칠리소스,,,배추김치,,에그타르트,,얼큰오리탕,2
녹두밥,,감자다시마국,,치킨직화스테이크,,배추김치,볶음우동,미숫가루,,양배추겉절이,2
팥밥,,쇠고기무국,,,,배추김치,고구마줄기볶음,아이스슈,순대야채볶음,마늘쫑햄볶음,3
쌀밥,,차돌박이된장찌개,,,,삼색웰빙두부김치,,골드키위,햄맛살전,오이소박이,2
클로렐라쌀밥,,도토리묵냉국,,,숙주나물,열무김치,,무농약떡강정,짜요짜요,삼겹살버섯볶음,2
오색현미밥,,,,파닭/파채소스,팽이버섯게맛살무침,배추김치,우럭매운탕,아이스블루베리,참치에그롤,,2
,,,플레인핫도그빵,,,,시리얼/우유,,,수박,1
,자장면,,,,,,매실주스,단무지,,만두탕수,1
쌀밥,,새알심만두국,,,주꾸미콩나물볶음,배추김치,연두부달걀찜,,체리,,3
기장밥,,,,,코코포도맛푸딩,배추김치,알감자조림,바나나견과류샐러드,납작비빔만두,육개장,2
치킨마요덮밥,,북어국,도마슈노/후르츠,,가지나물,배추김치,,,,아이스홍시,1
쌀밥,,문어두부국,,쇠고기가지볶음,,배추김치,알감자조림,,골드키위,,2
옥수수밥,,,,,,김치부침개,양념족발,열무김치,수박,해물누룽지탕,2
스테이크야채비빔밥,,들깨시락국,,,청경채나물,배추김치,,,요거타임,회오리요술감자,3
쌀밥,,건새우무국,,,,배추김치,부추겉절이,체리,,모듬장조림,3
인델리카레라이스,,연두부국,,,,깍두기,딸기우유빙수,피자토스트,,,2
버섯카로틴밥,,완두콩감자스프,,,잔파나물,배추김치,,,과일샐러드,적셔먹는돈까스/소스,2
쌀밥,,쇠고기무국,,,팽이버섯나물,배추김치,,,멜론,네모동태볼강정,2
톳밥,부추볶음쌀국수,아욱된장국,배추김치,닭날개두반장조림,,,,귤,,연근조림,3
팥밥,,순두부찌개,,등갈비조림,,고들빼기김치,새송이버섯구이,,거봉,,3
,,떡만두국,,,,깍두기,드링킹요구르트,고르곤졸라피자,,,2
,,,,,,자두,비요뜨,클링클컷/케찹,오이피클,볼로냐스파게티,1
쌀밥,,우거지된장국,,,오징어젓갈무침,배추김치,,,감자어묵조림,새우달걀찜,2
자색고구마밥,,,,오꾸닭,우럭매운탕,배추김치,통두부양념구이,복숭아,,,3
녹두밥,,우동장국,,,팽이버섯게맛살무침,배추김치,,아오리사과,고추잡채김말이튀김,순대야채볶음,2
쌀밥,,돈육콩나물찌개,멜론,,,,,오이소박이,땅콩조림,깐쇼새우/칠리소스,2
오곡밥,,장어국,,,,배추김치,마늘쫑햄볶음,아이스망고,리코타치즈샐러드,북경식찹쌀탕수육,3
흑미밥,,참치김치찌개,,케이준치킨샐러드,비름나물,고들빼기김치,,,한입핫도그,부추잡채,2
쌀밥,,,,,가지나물,배추김치,,크로와상/딸기잼,갈치양념구이,육개장,2
오므라이스/스테이크소스,라면땅,유부된장국,배추김치,,열무된장무침,,,,도마슈노/후르츠,,3
완두콩밥,,,,,머위대무침,배추김치,아이스홍시,애호박전/간장,병어조림,뼈해장수제비,4
쌀밥,,오징어무국,,,,배추김치,명엽채볶음,귤,,삼겹살버섯볶음,3
발아현미밥,,꽃게된장국,,,,배추김치,요플레,미역초냉채,가마보꼬조림,바베큐폭찹,3
산채비빔밥,,두부탕국,달걀후라이,,,배추김치,,유기농식혜,무지개떡,,1
쌀밥,,동태국,,,,배추김치,고구마줄기볶음,,바나나견과류샐러드,스팸달걀구이,2
클로렐라쌀밥,,오이냉국,플리또/석류사과,치킨직화스테이크,시금치나물,라볶이,,,깻잎지,,2
아몬드멸치볶음밥,,맑은콩나물국,,,,배추김치,베이비채소샐러드/오리엔탈드레싱,아이스블루베리,,시금치치즈스테이크,3
,,,,,,,시리얼/우유,,수박,찐감자,1
,냉모밀국수,,,불고기또띠아,아침에주스,총각김치,,,,,1
쌀밥,,,,쇠고기달걀탕,,배추김치,새우살호박볶음,귤,,바베큐크림치즈롤,3
버섯카로틴밥,,북어국,,돼지목살김치찜,,고들빼기김치,상추파채겉절이,가지튀김/간장,수박,,3
참치야채비빔밥,,감자양파국,,,,깍두기,,도토모메란조림,짜요짜요,꽈배기도넛,2
쌀밥,,,,닭곰탕,주꾸미콩나물볶음,배추김치,돌나물무침,,골드키위,,3
혼합잡곡밥,,근대된장국,,,,배추김치,삼색스틱/쌈장,녹차프라푸치노,매운순살포크,치즈달걀말이,2
흑미밥,,대합살미역국,,안동찜닭,,배추김치,치커리사과생채,궁중오색전,망고귤젤리,,2
,,전복죽,,쇠고기장조림,콩나물무침,배추김치,,,,체리,3
차조밥,,달걀양파국,,오리불고기,,배추김치,호박잎쌈/쌈장,콘샐러드,미숫가루,,2
치킨마요덮밥,,건새우아욱국,,,,총각김치,,검은콩잔멸치조림,레몬에이드,메이플피칸파이,1
곤드레밥/강된장,,조랭이미역국,,,일미땅콩무침,배추김치,숙주나물,,멜론,,3
,김치말이냉쌀국수,,,,,깍두기,,,왕철판군만두/초간장,도마슈노/후르츠,2
클로렐라쌀밥,,쇠고기국,,,,메론아이스크림,깻잎지,양배추겉절이,가자미구이,삼색소시지볶음,2
쌀밥,,콩비지찌개,,,,열무김치,돌자반,부드러운 와플,,오징어삼겹살볶음,3
쌀밥,,팽이버섯된장국,,,,스팸김치볶음,,칼슘브라우니,깍두기,양배추/다시마쌈,2
톳밥,,근대된장국,,,,배추김치,양파장아찌,초코샤베트,두부양념조림,오향장육,2
자장잡채밥,,가쓰오장국,,,,깍두기,요플레,멜론,견과류콩조림,,3
쌀밥,,삼겹살김치찌개,,,고사리나물,총각김치,,,바나나,비엔나페네칠리볶음,2
열무비빔밥,,강된장찌개,달걀후라이,,,배추김치,코다리조림,화인쿨/파인애플,찰도그롤,,2
혼합잡곡밥,,황태아욱국,,치즈불닭,,열무김치,우엉조림,귤,,깔라마리튀김/칠리소스,3
쌀밥,,시금치된장국,,,깻잎순나물,배추김치,,,미니파인애플,마파두부,2
발아현미밥,,도토리묵냉국,,대구식매운갈비찜,새송이콩나물무침,배추김치,볶음우동,,,수박,4
버섯카로틴밥,,방아멸치시락국,,,파프리카오이초무침,배추김치,,오꼬노미야끼달걀말이,복숭아,오리훈제/머스터드소스,2
쌀밥,,어묵국,,,,배추김치,감자고추장조림,거봉,,크림치즈미트번,2
굴소스볶음밥,,,딸기잼식빵튀김,깍두기,참나물무침,얼큰오리탕,사과NFC주스,,,,3
수수밥,,짬뽕국,,파닭/파채소스,시금치나물,배추김치,,,골드키위,달걀떡볶이,2
,,,,,,,시리얼/우유,치즈감자토스트,귤,,1
만두밥/양념장,,부추달걀국,,고등어조림,,배추김치,,,후르츠펀치,아이스슈,2
쌀밥,,우거지된장국,,,,배추김치,돌자반,초코칩쿠키,견과류콩조림,네모동태볼강정,3
수수밥,,건새우무국,,수제닭안심까스,오이사과초무침,배추김치,,,유기농식혜,가마보꼬조림,2
자색고구마밥,,삼겹살김치찌개,,,숙주나물,열무김치,,미숫가루,브로콜리달걀찜,볶음우동,3
쌀밥,,새우살연두부국,,,,배추김치,코다리조림,자두,,만두탕수,3
오색현미밥,,꽃게된장국,,,,배추김치,양파장아찌,화인쿨/파인애플,바나나견과류샐러드,삼겹살마늘구이/무쌈,4
인델리카레라이스,배추김치,미소된장국,,,,,아오리사과,비요뜨,궁중오색전,,2
쇠고기국밥,,,,,,총각김치,드링킹요구르트,피자토스트,,,3
옥수수밥,,두부탕국,,,,김치부침개,냉채족발,고들빼기김치,양상추/콘드레싱,멜론,2
클로렐라쌀밥,,아욱된장국,,,깻잎순나물,배추김치,,아이스망고,샐러드파스타,삼겹살버섯볶음,3
쌀밥,,대합살미역국,,,,배추김치,치즈스틱,귤,,베이컨스크램블에그,3
,,,,,,깍두기,아삭고추/쌈장,수박화채,흑임자반계탕,통두부양념구이,2
톳밥,,단호박죽,,,,배추김치,요플레,베이비채소샐러드/오리엔탈드레싱,땅콩조림,시금치치즈스테이크,3
쌀밥,,어묵국,,닭도리탕,,배추김치,치커리사과생채,,,쥐포채조림,2
야채밥/양념장,냉모밀국수,,츄러스,배추김치,,,,레몬에이드,,,2
쌀밥,,북어달걀국,,떡갈비조림,,배추김치,메추리알장조림,,자두,,3
버섯카로틴밥,,장어국,,대구식매운갈비찜,참나물무침,배추김치,,,아오리사과,찐만두/초간장,3
오징어삼겹살덮밥,,달걀양파국,,,,배추김치,노각생채,녹차프라푸치노,모싯잎송편,,2
쌀밥,,김치콩나물국,,,,고들빼기김치,감자채볶음,청포도,,오리훈제/머스터드소스,2
치킨마요덮밥,,유부된장국,,,잔파나물,깍두기,,,메이플피칸파이,짜요짜요,2
차조밥,,,,,파프리카오이초무침,라볶이,골드키위,깻잎지,바베큐크림치즈롤,낙지연포탕,3
쌀밥,,,,쇠고기장조림,청경채나물,배추김치,아귀매운탕,귤,어묵고추장볶음,,2
통밀밥,,홍초오이냉국,,,열무된장무침,배추김치,,아이스망고,오꼬노미야끼달걀말이,바비큐폭찹,2
자색고구마밥,,,,치즈통살연어스테이크,뼈해장수제비,총각김치,요플레,두부양념조림,양배추/다시마쌈,,4
쌀밥,,팽이버섯된장국,멜론,꽁치양념구이,,배추김치,메추리알감자범벅,도라지생채,,,3
수수밥,,해물순두부찌개,,오꾸닭,시금치나물,갓김치,,,천도복숭아,도토모메란조림,3
클로렐라쌀밥,,,,,무말랭이무침,배추김치,수박,납작비빔만두,삼색소시지볶음,육개장,3
,,불낙죽,,,,배추김치,시리얼우유,허니브래드,연근조림,,2
,,,,,,,아침에주스,고구마피자,오이피클,크림스파게티,1
쌀밥,,청국장찌개,,서울식육수불고기,,참치김치볶음,,,아오리사과,깻잎지,2
오색현미밥,,,,닭날개두반장조림,삼색나물,배추김치,우럭매운탕,아이스블루베리,고추잡채김말이튀김,,4
버섯카로틴밥,,크루통양송이스프,바나나라떼,,,배추김치,애호박볶음,,마카로니콘치즈,적셔먹는돈까스/소스,3
쌀밥,,동태국,,,,배추김치,햄맛살전,자두,,미트볼모듬떡조림,3
,김치말이냉쌀국수,,,,,총각김치,한입핫도그,곡물쿠키,수박,,3
차조밥,,도토리묵냉국,,파닭/파채소스,고사리나물,배추김치,,,부추전,천도복숭아,2
콩나물밥/양념장,,,가득롤케이크,배추김치,,,요플레,,참치에그롤/케찹,누룽지,2
팥밥,,근대된장국,,,팽이버섯나물,배추김치,,메론아이스크림,연근튀김,매운순살포크,4
김밥볶음밥,비트무절임,우동장국,,,,배추김치,,,,도마슈노/후르츠,2
쌀밥,,쇠고기미역국,,,주꾸미콩나물볶음,배추김치,,,체리,양상추/콘드레싱,2
,,,,,,깍두기,딸기우유빙수,,오지치즈후라이,나가사끼짬뽕,3
녹두밥,,북어국,,케이준치킨샐러드,쑥갓두부무침,배추김치,,,골드키위스무디,새우쫄볶이,2
쌀밥,,방아멸치시락국,,,,배추김치,미역줄기볶음,,해물완자전,부추잡채,2
완두콩밥,,오만둥이된장국,,치킨직화스테이크,콩나물무침,배추김치,,,미니파인애플,병어조림,3
혼합잡곡밥,,건새우아욱국,,등갈비조림,,열무김치,양배추겉절이,귤,,깔라마리튀김/칠리소스,2
,,떡국,,,,배추김치,바나나우유,멜론,,무농약옥수수바,2
,,가쓰오장국,달걀떡볶이,,,,워터젤리,단무지,단호박튀김,,3
쌀밥,,새알심만두국,에그타르트,,훈제오리검은깨소스무침,배추김치,검은콩잔멸치조림,,,,2
오색현미밥,,참치김치찌개,,오리불고기,오이지무침,마카로니콘치즈,,귤,깻잎지,,1
쥐눈이콩밥,,쇠고기무국,,,비름나물,배추김치,,아오리사과,동래해물파전,마파두부,3
쌀밥,,돈육콩나물찌개,,,,배추김치,과일푸딩샐러드,수수머핀,동태포전,,2
완두콩밥,메밀비빔국수,콩비지찌개,오향장육,,,배추김치,상추쌈/쌈장,미니파인애플,,,4
산채비빔밥,,강된장찌개,달걀후라이,,일미땅콩무침,배추김치,,떡타꼬야끼,,플리또/석류사과,3
쌀밥,,단배추된장국,,치킨너겟/소스,팽이버섯게맛살무침,고들빼기김치,배식김,,멜론,,2
삼색소보로덮밥,,문어두부국,,,,배추김치,꽈리고추양념찜,마시는 퓨어,찰도그롤,,3
흑미밥,,,,,가지나물,열무김치,아이스망고,갈치양념구이,두부햄두루치기,얼큰오리탕,2
쌀밥,,수제비국,,,,배추김치,알감자조림,골드키위,스팸전,,2
팥밥,,연두부국,,치즈불닭,,배추김치,마늘쫑햄볶음,,초코샤베트,,2
오므라이스/스테이크소스,,꼬지어묵국,,,,배추김치,상추파채겉절이,마시는샐러드,새우튀김,,2
쌀밥,,고구마스프,,,,배추김치,콘샐러드,거봉,,크림치즈미트번,3
옥수수밥,,열무된장국,요플레,,,고들빼기김치,파프리카/오이스틱,,애호박전/간장,돈육묵은지두루치기,3
톳밥,,,,닭개장,,배추김치,새알떡볶이,복숭아,,생선까스/타타르소스,2
,,,,,,,우유,바나나,이삭토스트,칼집소시지,1
,자장면,,,,,,뿌요,수박,단무지,단호박견과류찜,1
쌀밥,,쇠고기미역국,,,고사리나물,배추김치,,,미니파인애플,깐쇼새우/칠리소스,2
버섯카로틴밥,,어묵국,,파닭/파채소스,오이나물,배추김치,,,우리밀딸기푸딩,두부양념조림,4
흑미밥,,단배추된장국,,,,배추김치,샐러드파스타,체리,,오리훈제/머스터드소스,3
,,전복죽,,쇠고기장조림,숙주나물,배추김치,,,귤,수수머핀,2
참치야채비빔밥,,유부된장국,츄러스,배추김치,,,,수박화채,,감자어묵조림,1
밤밥,골뱅이소면무침,뼈해장수제비,,,,배추김치,사과NFC주스,연두부달걀찜,쥐포채조림,,4
쌀밥,,감자다시마국,,,콩나물무침,배추김치,,,생크림오믈렛,칠리소스미트볼조림,1
혼합잡곡밥,,,,수제닭안심까스,우럭매운탕,배추김치,요플레,,과일푸딩샐러드,,2
오색현미밥,,짬뽕국,,,,배추김치,땅콩조림,대추토마토,햄맛살전,만두탕수,2
쌀밥,,북어국,,닭도리탕,브로콜리초무침,총각김치,,,,메이플피칸파이,2
완두콩밥,,맑은콩나물국,,돼지목살김치찜,,고들빼기김치,미역줄기볶음,멜론,,깔라마리튀김/칠리소스,4
자장잡채밥,,달걀양파국,,,숙주맛살무침,,,화인쿨/파인애플,핫도그,단무지,1
쌀밥,,연두부국,,떡갈비조림,,배추김치,고구마줄기볶음,,아오리사과,,1
통밀밥,,강된장찌개,,,,배추김치,양배추겉절이,골드키위,감자피망전,양념족발,3
차조밥,,순두부찌개,,,가지나물,열무김치,라볶이,도마슈노/후르츠,,순대야채볶음,3
쌀밥,,시금치된장국,,,,참치김치볶음,딸기우유,돌자반,해물완자전,,2
주먹밥,물국수/양념장,,,,,깍두기,,마시는 퓨어,수박,,2
,,떡국,,,,배추김치,요플레,천도복숭아,무농약옥수수바,,1
아몬드멸치볶음밥,,고구마스프,,,,배추김치,양상추샐러드/키위드레싱,블루베리라떼,,까르보돈까스,2
,,,,닭꼬치,나가사끼짬뽕,깍두기,,비요뜨,멜론,,2
쌀밥,,새알심만두국,,,,배추김치,바나나견과류샐러드,아이스슈,동태포전,,2
수수밥,,우무냉콩국,수박,오리불고기,청경채나물,배추김치,,,,치즈달걀말이,3
오색현미밥,,삼겹살김치찌개,,,오이사과초무침,고들빼기김치,,초코칩쿠키,코다리조림,볶음우동,4
,,단호박죽,,,,,아침에주스,뉴욕식핫도그,거봉,,1
클로렐라쌀밥,콩나물당면무침,조갯살박국,가마보꼬조림,갈릭치킨,,배추김치,,,요거타임,,2
날치알김치볶음밥,,건새우무국,,,,총각김치,메추리알장조림,짜요짜요,배,,2
쌀밥,,오만둥이된장국,,,,배추김치,바나나우유,,비트무생채,모듬장조림,2
유부초밥,냉모밀국수,,,,,깍두기,,,귤,,1
쌀밥,,우거지된장국,,,,배추김치,검은콩잔멸치조림,사과,,마파두부,3
통밀밥,,,,대구식매운갈비찜,잔파나물,배추김치,추어탕,아이스망고,마카로니콘치즈,,3
녹두밥,,북어달걀국,,치킨직화스테이크,,열무김치,양배추/다시마쌈,귤,,도토모메란조림,2
쌀밥,,해물순두부찌개,,,,배추김치,땅콩조림,배,,비엔나페네칠리볶음,3
인델리카레라이스,,팽이버섯된장국,,,,깍두기,오이생채,얼려먹는쎄븐,피자토스트,,4
클로렐라쌀밥,,김치콩나물국,,,열무된장무침,오꼬노미야끼달걀말이,요거타임,깻잎지,,삼겹살버섯볶음,2
쌀밥,,아욱된장국,,,팽이버섯나물,배추김치,,,크로와상/딸기잼,바비큐폭찹,4
완두콩밥,,조랭이미역국,미숫가루,,삼색나물,배추김치,,,납작비빔만두,피쉬너겟/칠리소스,3
버섯카로틴밥,,,,,참나물무침,배추김치,천도복숭아,단호박튀김,새우쫄볶이,육개장,2
,,,플레인핫도그빵,시리얼/우유,,,요플레,귤,,,1
수수밥,,동태국,,,,배추김치,상추쌈/쌈장,초코샤베트,콘샐러드,삼겹살마늘구이/무쌈,3
오색현미밥,,청국장찌개,,양념통닭,,참치김치볶음,,멜론,돌자반,연근조림,3
쌀밥,,어묵김치국,,,,총각김치,애호박볶음,칼슘브라우니,스팸전,,2
밤밥,,방아멸치시락국,,,,배추김치,애호박전/간장,골드키위,비타민겉절이,매운순살포크,2
스테이크야채비빔밥,,두부탕국,가득롤케이크,배추김치,청경채나물,,드링킹요구르트,,,,3
,,,,,,총각김치,초코우유,누룽지,이삭토스트,칼집소시지,2
,,,,,,화인쿨/파인애플,거봉,회오리요술감자,오이피클,볼로냐스파게티,2
쌀밥,,,,닭곰탕,돌나물무침,배추김치,,,에그타르트,갈치양념구이,3
